college_name,location,domain,specialization,course,fee,relevant_exam,min_marks,type,accreditation,scholarship,facilities,link
Indira Gandhi Institute of Medical Sciences - [IGIMS],"Patna, Bihar",Medical and Life Sciences,Nursing,B.Sc,33000.00,10+2,55.00,Government,UGC,No,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://igims.org/topics.aspx?mid=Contact%20Us
Ambedkar Institute of Higher Education - [AIHE],"Patna, Bihar",Medical and Life Sciences,Nursing,B.Sc,231575.00,10+2,55.00,Private,NA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.aihe.in/
All India Institute of Medical Sciences - [AIIMS],"New Delhi, Delhi NCR",Medical and Life Sciences,Nursing,B.Sc,1685.00,10+2,NA,Government,"MCI, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/WrFNw2q
Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",Medical and Life Sciences,Nursing,B.Sc,102000.00,10+2,55.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/zdRR3kq
Post Graduate Institute of Medical Education & Research - [PGIMER],"Chandigarh, Chandigarh",Medical and Life Sciences,Nursing,B.Sc,5850.00,10+2,55.00,Government,"INC, MCI, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://pgimer.edu.in/
Aligarh Muslim University - [AMU],"Aligarh, Uttar Pradesh ",Medical and Life Sciences,Nursing,B.Sc,NA  ,10+2,45.00,Government,NAAC Grade A,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.amu.ac.in/
Lovely Professional University - [LPU],"Jalandhar, Punjab",Medical and Life Sciences,Nursing,B.Sc,160000.00,10+2,50.00,Private,NAAC Grade A++ 3.7,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/pJDZUmJ
People's Education Society  University - [PESU],"Bangalore, Karnataka",Medical and Life Sciences,Nursing,B.Sc,171200.00,10+2,45.00,Private,NAAC Grade A+ 3.3,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://pes.edu/
Kalinga Institute of Industrial Technology - [KIIT],"Bhubaneswar, Odisha",Medical and Life Sciences,Nursing,B.Sc,177000.00,10+2,NA,Private,NAAC Grade A++,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://kiit.ac.in/
Amity University,"Noida, Uttar Pradesh",Medical and Life Sciences,Nursing,B.Sc,160000.00,10+2,NA,Private,NAAC Grade A+,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.amity.edu/
Graphic Era University - [GEU],"Dehradun, Uttarakhand",Medical and Life Sciences,Nursing,B.Sc,181600.00,10+2,NA,Private,"AICTE, UGC, NBA, AIU",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://geu.ac.in/
Galgotias University - [GU],"Greater Noida, Uttar Pradesh",Medical and Life Sciences,Nursing,B.Sc,160000.00,10+2,50.00,Private,NAAC Grade A+,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/d7kfkA7
Dehradun Institute of Technology University - [DIT],"Dehradun, Uttarakhand",Medical and Life Sciences,Nursing,B.Sc,152600.00,10+2,50.00,Private,NAAC Grade A,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.dituniversity.edu.in/
Kalasalingam Academy of Research and Education,"Krishnankovil, Tamil Nadu",Medical and Life Sciences,Nursing,B.Sc,137000.00,10+2,50.00,Private,NAAC Grade A++,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/HrXopJL
Christian Medical College - [CMC],"Vellore, Tamil Nadu ",Medical and Life Sciences,Nursing,B.Sc,25955.00,10+2,45.00,Private,MCI,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/A6feMvC
Sanjay Gandhi Postgraduate Institute of Medical Sciences - [SGPGIMS],"Lucknow, Uttar Pradesh",Medical and Life Sciences,Nursing,B.Sc,79800.00,10+2,50.00,Private,NAAC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/1ie4MVf
Chandigarh University - [CU],"Chandigarh, Chandigarh",Medical and Life Sciences,Nursing,B.Sc,146500.00,10+2,50.00,Private,NAAC Grade A+ 3.3,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.cuchd.in/
Banaras Hindu University - [BHU],"Varanasi, Uttar Pradesh",Medical and Life Sciences,Nursing,B.Sc,2381.00,10+2,50.00,Government,NAAC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/RsV8FGv
Raipur Institute of Technology Group of Institutions,"Raipur, Chhattisgarh",Medical and Life Sciences,Nursing,B.Sc,75000.00,10+2,45.00,Government,NAAC Grade A+,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.rit.edu.in/
Jain University - [JU],"Bangalore, Karnataka",Medical and Life Sciences,Nursing,B.Sc,250000.00,10+2,50.00,Private,NAAC Grade A++ 3.7,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/aqXfYph
Bharati Vidyapeeth Deemed University Pune,"Pune, Maharashtra",Medical and Life Sciences,Nursing,B.Sc,100000.00,10+2,50.00,Private,NAAC Grade A+,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://bvp.bharatividyapeeth.edu/
Jawaharlal Institute of Post Graduate Medical Education and Research - [JIPMER],"Pondicherry, Puducherry",Medical and Life Sciences,Nursing,B.Sc,14920.00,10+2,50.00,Government,"DCI, MCI, UGC",NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/ZSj8CsN
Indian Institute of Management Sirmaur,"Sirmaur, Himachal Pradesh",Management and Buisness,General,BBA,2273000.00,IPMAT,50.00,Private,NAAC Grade A,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iimsirmaur.ac.in/
"Department of Business Economics, University of Delhi - [DBE]","New Delhi, Delhi NCR ",Management and Buisness,General,BBA,48500.00,CAT,50.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.dbe-du.org/
Narsee Monjee Institute of Management Studies - [NMIMS University],"Bangalore, Karnataka",Management and Buisness,General,BBA,315000.00,NPAT,50.00,Private,AICTE,No,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.nmims.edu/
Woxsen School of Business - [WSB],"Hyderabad, Telangana",Management and Buisness,General,BBA,425000.00,WAT,60.00,Private,NAAC Grade A+,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://woxsen.edu.in/schools/business/
ICFAI Business School,"Hyderabad, Telangana",Management and Buisness,General,BBA,280000.00,10+2 examination,75.00,Private,AACSB,No,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://ibsindia.org/ibs-hyderabad/
Amity University,"Noida, Uttar Pradesh",Management and Buisness,General,BBA,418000.00,KCET,50.00,Private,UGC,No,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/Lk6dPpB
Lovely Professional University - [LPU],"Jalandhar, Punjab",Management and Buisness,General,BBA,200000.00,LPUNEST,50.00,Private,NCTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.lpu.in/
Jamia Millia Islamia University-[JMI],"New Delhi, Delhi NCR",Management and Buisness,General,BBA,30185.00,CUET,39.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jmi.ac.in/
University of Petroleum and Energy Studies - [UPES],"Dehradun, Uttarakhand",Management and Buisness,General,BBA,348000.00,UPESMET-UG ,50.00,Private,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.upes.ac.in/
Chandigarh University - [CU],"Chandigarh, Chandigarh",Management and Buisness,General,BBA,172500.00,CUCET,400.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.ggu.ac.in/
Kalinga Institute of Industrial Technology - [KIIT],"Bhubaneswar, Odisha",Management and Buisness,General,BBA,139000.00,UGAT,50.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://kiit.ac.in/
Gitarattan International Business School- [GIBS],"New Delhi, Delhi NCR",Management and Buisness,General,BBA,140300.00,IPU-CET,10885.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://gitarattan.edu.in/
Amity University,"Mumbai, Maharashtra",Management and Buisness,General,BBA,420000.00,CUET-UG,800.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/29wD6vC
SRM Institute of Science and Technology - [SRMIST],"Chennai, Tamil Nadu",Management and Buisness,General,BBA,150000.00,10+2 examination,75.00,Private,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.srmist.edu.in/
University of Engineering and Management - [UEM],"Kolkata, West Bengal",Management and Buisness,General,BBA,125000.00,IEMJEE ,60.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/6Ls3gk5
International School of Management - [ISM],"Patna, Bihar",Management and Buisness,General,BBA,150000.00,10+2 examination,75.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/zwL5xtu
IILM Institute for Business & Management [IILM-IBM],"Gurgaon, Haryana",Management and Buisness,General,BBA,340000.00,LSAT,350.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iilm.edu/
Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",Management and Buisness,General,BBA,102000.00,CUET,27.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/dS5m9t3
Thapar Institute of Engineering and Technology - [Thapar University],"Patiala, Punjab",Management and Buisness,General,BBA,NA,LSAT,350.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.thapar.edu/
Acharya Institute of Management and Science Institutes,"Bangalore, Karnataka",Management and Buisness,General,BBA,127810.00,PGCET ,50.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/svdUszn
GLA University,"Mathura, Uttar Pradesh",Management and Buisness,General,BBA,128000.00,GLAET,90.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/v4YN17K
Ponnaiyah Ramajayam Institute of Science and Technology University - [PRIST University],"Thanjavur, Tamil Nadu",Management and Buisness,General,BBA,12000.00,TANCET ,50.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.prist.ac.in/
BML Munjal University - [BMU],"Gurgaon, Haryana",Management and Buisness,General,BBA,395000.00,CUET,27.00,Private,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/KwKGSGA
Aditya Institute of Management Studies and Research - [AIMSR],"Mumbai, Maharashtra ",Management and Buisness,General,BBA,NA  ,CUET UG,130.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/257wu31
Vellore Institute of Technology - [VIT University],"Vellore, Tamil Nadu",Management and Buisness,General,BBA,57000.00,10+2 examination,75.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vit.ac.in/
Quantum University,"Roorkee, Uttarakhand",Management and Buisness,General,BBA,67000.00, Q-CARE,45.00,Private,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.quantumuniversity.edu.in/
Acharya Nagarjuna University - [ANU],"Guntur, Andhra Pradesh",Management and Buisness,General,BBA,9340.00,ANU CDE,35.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.nagarjunauniversity.ac.in/
Prestige Institute of Management and Research - [PIMR],"Indore, Madhya Pradesh",Management and Buisness,General,BBA,229500.00,10+2 examination,75.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.pimrindore.ac.in/
International School of Management Excellence - [ISME],"Bangalore, Karnataka",Management and Buisness,General,BBA,745000.00,CUET,27.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.isme.in/
Gandhi Institute of Technology and Management,"Visakhapatnam, Andhra Pradesh",Management and Buisness,General,BBA,256000.00,UGAT,50.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.gitam.edu/
